Word,Sentiment,Sentiment Num,Strength Indicator
good-humored,positive,1,0
good-looking,positive,1,0
good-natured,positive,1,0
good-naturedly,positive,1,0
good-naturedness,positive,1,0
goodness,positive,1,0
goodwill,positive,1,0
goofiest,positive,1,0
goofiness,positive,1,0
goosebumps,positive,1,0
goose-pimple,positive,1,0
gorgeous,positive,1,0
gorgeously,positive,1,0
Got,positive,1,0
gourmet,positive,1,0
grace,positive,1,0
graced,positive,1,0
gracefully,positive,1,0
grace-in-rebellion,positive,1,0
graces,positive,1,0
gracious,positive,1,0
grade,positive,1,0
Graduate,positive,1,0
graduated,positive,1,0
grandiloquent,positive,1,0
grandiosity,positive,1,0
grandkids,positive,1,0
grandly,positive,1,0
grandness,positive,1,0
grand-scale,positive,1,0
grasps,positive,1,0
gratifying,positive,1,0
gratitude,positive,1,0
gravitational,positive,1,0
greater,positive,1,0
greatest,positive,1,0
greatest-hits,positive,1,0
greatly,positive,1,0
greatness,positive,1,0
Greengrass,positive,1,0
Greenlight,positive,1,0
grin,positive,1,0
grinning,positive,1,0
gripping,positive,1,0
gritty,positive,1,0
groundbreaking,positive,1,0
grounded,positive,1,0
grownups,positive,1,0
grows,positive,1,0
growth,positive,1,0
guarantee,positive,1,0
Guaranteed,positive,1,0
guarantees,positive,1,0
guilt-free,positive,1,0
guilty-pleasure,positive,1,0
gushing,positive,1,0
gusto,positive,1,0
gut-buster,positive,1,0
gut-busting,positive,1,0
gut-bustingly,positive,1,0
guts,positive,1,0
gutsy,positive,1,0
gut-wrenching,positive,1,0
gymnast,positive,1,0
ha,positive,1,0
Hailed,positive,1,0
handbag-clutching,positive,1,0
handheld,positive,1,0
handily,positive,1,0
Handsome,positive,1,0
handsome-looking,positive,1,0
handsomely,positive,1,0
Hanukkah,positive,1,0
happiest,positive,1,0
happily,positive,1,0
Happiness,positive,1,0
Happy,positive,1,0
hard-driving,positive,1,0
hard,negative,-1,
hardest,positive,1,0
hard-hitting,positive,1,0
hard-won,positive,1,0
Hardy,positive,1,0
Harks,positive,1,0
Harmless,positive,1,0
harmlessly,positive,1,0
harmoniously,positive,1,0
headlong,positive,1,0
head-turner,positive,1,0
healing,positive,1,0
heaps,positive,1,0
Heart,positive,1,0
heart-affecting,positive,1,0
heartbeat-like,positive,1,0
heartening,positive,1,0
heartfelt,positive,1,0
heart-felt,positive,1,0
heart-on-its-sleeve,positive,1,0
heart-pounding,positive,1,0
heart-rate-raising,positive,1,0
heart-rending,positive,1,0
hearts,positive,1,0
heart-tugging,positive,1,0
heartwarming,positive,1,0
heartwarmingly,positive,1,0
heaven,positive,1,0
helped,positive,1,0
helpful,positive,1,0
hero,positive,1,0
heroes,positive,1,0
heroine,positive,1,0
high,positive,1,0
highbrow,positive,1,0
high-concept,positive,1,0
high-energy,positive,1,0
higher,positive,1,0
Highlander,positive,1,0
highlight,positive,1,0
Highlighted,positive,1,0
highly-praised,positive,1,0
high-minded,positive,1,0
high-octane,positive,1,0
high-powered,positive,1,0
high-profile,positive,1,0
high-spirited,positive,1,0
high-wattage,positive,1,0
Hilarious,positive,1,0
hilariously,positive,1,0
hilarity,positive,1,0
Hilary,positive,1,0
hint,positive,1,0
hip,positive,1,0
hippest,positive,1,0
historic,positive,1,0
hit,positive,1,0
Hitchcockian,positive,1,0
homage,positive,1,0
Home,positive,1,0
homespun,positive,1,0
honestly,positive,1,0
honesty,positive,1,0
honoring,positive,1,0
hooked,positive,1,0
hopefulness,positive,1,0
Hopkins,positive,1,0
horizons,positive,1,0
Hossein,positive,1,0
Hot,positive,1,0
How,positive,1,0
howler,positive,1,0
huge-screen,positive,1,0
humane,positive,1,0
humanism,positive,1,0
humanistic,positive,1,0
humanize,positive,1,0
humanizing,positive,1,0
humanly,positive,1,0
humble,positive,1,0
humorous,positive,1,0
humorously,positive,1,0
humour,positive,1,0
hyper-realistic,positive,1,0
hysterical,positive,1,0
icons,positive,1,0
ideal,positive,1,0
idealism,positive,1,0
ideally,positive,1,0
ideological,positive,1,0
idol,positive,1,0
igloo,positive,1,0
ignite,positive,1,0
ignites,positive,1,0
IHOPs,positive,1,0
Iles,positive,1,0
illuminate,positive,1,0
illuminated,positive,1,0
illuminates,positive,1,0
illuminating,positive,1,0
illustrates,positive,1,0
imaginable,positive,1,0
imaginary,positive,1,0
imagination,positive,1,0
imaginatively,positive,1,0
imagines,positive,1,0
immaculate,positive,1,0
immaculately,positive,1,0
immense,positive,1,0
immensely,positive,1,0
immersed,positive,1,0
Immersing,positive,1,0
immersive,positive,1,0
imminently,positive,1,0
impacts,positive,1,0
Impeccably,positive,1,0
Implicitly,positive,1,0
importance,positive,1,0
important,positive,1,0
impress,positive,1,0
Impresses,positive,1,0
impression,positive,1,0
impressionistic,positive,1,0
impressively,positive,1,0
improved,positive,1,0
improvement,positive,1,0
improves,positive,1,0
improvisations,positive,1,0
incidents,positive,1,0
incredible,positive,1,0
incredibly,positive,1,0
independent-community,positive,1,0
indicates,positive,1,0
indispensable,positive,1,0
indomitable,positive,1,0
indulgent,negative,-1,0
ineffable,positive,1,0
inexpressible,positive,1,0
infatuated,positive,1,0
infatuation,positive,1,0
infecting,positive,1,0
infectious,positive,1,0
infectiously,positive,1,0
influence,positive,1,0
influential,positive,1,0
Informative,positive,1,0
informs,positive,1,0
infuses,positive,1,0
ingenue,positive,1,0
ingenuity,positive,1,0
inherently,positive,1,0
inimitable,positive,1,0
innocent,positive,1,0
innovation,positive,1,0
innovative,positive,1,0
innovators,positive,1,0
input,positive,1,0
inquisitive,positive,1,0
Inside,positive,1,0
insightful,positive,1,0
inspire,positive,1,0
inspired,positive,1,0
inspiring,positive,1,0
instructive,positive,1,0
insurance,positive,1,0
integrity,positive,1,0
intellect,positive,1,0
intelligence,positive,1,0
intelligent,positive,1,0
intelligently,positive,1,0
intelligentsia,positive,1,0
intense,positive,1,0
Intensely,positive,1,0
intensifying,positive,1,0
interested,positive,1,0
interesting,positive,1,0
interestingly,positive,1,0
Interminably,positive,1,0
Internet,positive,1,0
inter-species,positive,1,0
interwoven,positive,1,0
intolerant,positive,1,0
intoxicating,positive,1,0
intrepid,positive,1,0
intricately,positive,1,0
intrigue,negative,-1,0
intrigued,positive,1,0
intriguing,positive,1,0
introduces,positive,1,0
invented,positive,1,0
inventing,positive,1,0
inventive,positive,1,0
inventiveness,positive,1,0
Invincible,positive,1,0
invite,positive,1,0
inviting,positive,1,0
involvement,positive,1,0
Iosseliani,positive,1,0
irony-free,positive,1,0
irresistible,positive,1,0
irresistibly,positive,1,0
Jam-packed,positive,1,0
Janey,positive,1,0
jaw-dropping,positive,1,0
Jaw-droppingly,positive,1,0
Jet,positive,1,0
Jeunet,positive,1,0
jolly,positive,1,0
Jolting,positive,1,0
jovial,positive,1,0
joyous,positive,1,0
joys,positive,1,0
juiced,positive,1,0
juicy,positive,1,0
jump-in-your-seat,positive,1,0
junior-high,positive,1,0
justifies,positive,1,0
juxtapositions,positive,1,0
Kafka,positive,1,0
Katzenberg,positive,1,0
ke,positive,1,0
keen,positive,1,0
Keenly,positive,1,0
kiddie-friendly,positive,1,0
kid-empowerment,positive,1,0
Ki-Deok,positive,1,0
kid-friendly,positive,1,0
Kidman,positive,1,0
Kids,positive,1,0
kids-cute,positive,1,0
kind,positive,1,0
kindness,positive,1,0
Kirkegaard,positive,1,0
Kissing,positive,1,0
knockabout,positive,1,0
Knockaround,positive,1,0
knockout,positive,1,0
know-how,positive,1,0
labyrinthine,positive,1,0
laconic,positive,1,0
Lagaan,positive,1,0
laid-back,positive,1,0
landmark,positive,1,0
large-format,positive,1,0
large-scale,positive,1,0
late-summer,positive,1,0
laudable,positive,1,0
lauded,positive,1,0
laugh,positive,1,0
Laughably,positive,1,0
laugh-a-minute,positive,1,0
laughed,positive,1,0
laughingly,positive,1,0
laugh-out-loud,positive,1,0
laughs,positive,1,0
laugther,positive,1,0
launch,positive,1,0
lavish,positive,1,0
lavishly,positive,1,0
layered,positive,1,0
layers,positive,1,0
Leather,positive,1,0
leatherbound,positive,1,0
leftovers,positive,1,0
legendary,positive,1,0
legitimate,positive,1,0
legs,positive,1,0
leisurely,positive,1,0
Leon,positive,1,0
Leoni,positive,1,0
Les,positive,1,0
levity,positive,1,0
Lewis,positive,1,0
liberating,positive,1,0
life-affirming,positive,1,0
life-altering,positive,1,0
life-changing,positive,1,0
life-embracing,positive,1,0
lifelike,positive,1,0
lift,positive,1,0
lighter,positive,1,0
lighthearted,positive,1,0
light-hearted,positive,1,0
likability,positive,1,0
likable,positive,1,0
likableness,positive,1,0
Like,positive,1,0
likeable,positive,1,0
liked,positive,1,0
likes,positive,1,0
liking,positive,1,0
Lina,positive,1,0
literacy,positive,1,0
literal,positive,1,0
liveliness,positive,1,0
lively,positive,1,0
live-wire,positive,1,0
local,positive,1,0
lofty,positive,1,0
logical,positive,1,0
logistically,positive,1,0
Looks,positive,1,0
loosens,positive,1,0
loquacious,positive,1,0
lovable,positive,1,0
lovably,positive,1,0
loveable,positive,1,0
lovefest,positive,1,0
lovely,positive,1,0
loves,positive,1,0
love-struck,positive,1,0
Lovingly,positive,1,0
loyal,positive,1,0
loyalty,positive,1,0
luckiest,positive,1,0
lucks,positive,1,0
lucratively,positive,1,0
luminary,positive,1,0
lump-in-the-throat,positive,1,0
luscious,positive,1,0
lush,positive,1,0
lushness,positive,1,0
lust,positive,1,0
lustrous,positive,1,0
luv-spreading,positive,1,0
Macy,positive,1,0
magical,positive,1,0
Magnifique,positive,1,0
maintained,positive,1,0
majesty,positive,1,0
major-league,positive,1,0
Makes,positive,1,0
Malone,positive,1,0
mannered,positive,1,0
Margot,positive,1,0
Marquis,positive,1,0
Martyr,positive,1,0
marveilleux,positive,1,0
marvel,positive,1,0
marveled,positive,1,0
marveling,positive,1,0
marvels,positive,1,0
masterly,positive,1,0
masterpieces,positive,1,0
Mattel,positive,1,0
mature,positive,1,0
maturity,positive,1,0
maverick,positive,1,0
meal,positive,1,0
meaningful,positive,1,0
meaty,positive,1,0
mechanism,positive,1,0
medicine,positive,1,0
meditative,positive,1,0
meets-John,positive,1,0
member,positive,1,0
Memorable,positive,1,0
merits,positive,1,0
merrily,positive,1,0
Merry,positive,1,0
mesmerize,positive,1,0
messenger,positive,1,0
mettle,positive,1,0
Michel,positive,1,0
mighty,positive,1,0
Miike,positive,1,0
mind-bending,positive,1,0
mind-blowing,positive,1,0
mindsets,positive,1,0
miracle,positive,1,0
miracles,positive,1,0
mirth,positive,1,0
mixed-up,positive,1,0
Mixes,positive,1,0
model,positive,1,0
modernized,positive,1,0
modest,positive,1,0
modestly,positive,1,0
modus,positive,1,0
monkeyfun,positive,1,0
month,positive,1,0
moralizing,positive,1,0
morally,positive,1,0
morning-glory,positive,1,0
motherhood,positive,1,0
mothers,positive,1,0
motivate,positive,1,0
motivated,positive,1,0
moved,positive,1,0
movie-of-the-week,positive,1,0
moving,positive,1,0
movingly,positive,1,0
Much-anticipated,positive,1,0
mull,positive,1,0
multi-dimensional,positive,1,0
multifaceted,positive,1,0
multilayered,positive,1,0
multi-layered,positive,1,0
multi-layers,positive,1,0
multitude,positive,1,0
Muniz,positive,1,0
Must-see,positive,1,0
Myers,positive,1,0
mysterious,positive,1,0
mystic,positive,1,0
mystical,positive,1,0
nail-biting,positive,1,0
Nalin,positive,1,0
nascent,positive,1,0
Nation,positive,1,0
naturalistic,positive,1,0
natured,positive,1,0
neat,positive,1,0
neatly,positive,1,0
Nebrida,positive,1,0
needed,positive,1,0
neighborhood,positive,1,0
Nerds,positive,1,0
nice,positive,1,0
nicely,positive,1,0
niches,positive,1,0
niftiest,positive,1,0
nifty,positive,1,0
Nijinsky,positive,1,0
noble,positive,1,0
noblest,positive,1,0
nominal,positive,1,0
nonconformist,positive,1,0
nonjudgmental,positive,1,0
nonjudgmentally,positive,1,0
nostalgic,positive,1,0
notable,positive,1,0
noteworthy,positive,1,0
not-so-stock,positive,1,0
nourishing,positive,1,0
novel,positive,1,0
nuances,positive,1,0
off-the-cuff,positive,1,0
oft-brilliant,positive,1,0
often-cute,positive,1,0
often-funny,positive,1,0
of-the-week,positive,1,0
oh-so-important,positive,1,0
ol',positive,1,0
one-of-a-kind,positive,1,0
open,positive,1,0
open-faced,positive,1,0
Open-minded,positive,1,0
operatic,positive,1,0
Opportunists,positive,1,0
optimism,positive,1,0
optimistic,positive,1,0
opulent,positive,1,0
orchestrating,positive,1,0
organic,positive,1,0
organized,positive,1,0
orgasm,positive,1,0
originality,positive,1,0
originated,positive,1,0
Oscar,positive,1,0
Oscar-caliber,positive,1,0
Oscar-winners,positive,1,0
ostentatious,positive,1,0
otherworldly,positive,1,0
outshine,positive,1,0
out-to-change-the-world,positive,1,0
overcomes,positive,1,0
overflowing,positive,1,0
overflows,positive,1,0
overtones,positive,1,0
overwhelmingly,positive,1,0
padding,positive,1,0
paean,positive,1,0
page-turning,positive,1,0
painless,positive,1,0
painstaking,positive,1,0
painters,positive,1,0
palpable,positive,1,0
parapsychological,positive,1,0
participation,positive,1,0
party-hearty,positive,1,0
passably,positive,1,0
Passion,positive,1,0
Passionate,positive,1,0
passionately,positive,1,0
patience,positive,1,0
Patriot,positive,1,0
patriotic,positive,1,0
pauses,positive,1,0
peace-and-love,positive,1,0
peak,positive,1,0
peaked,positive,1,0
pedestrian,positive,1,0
Pedro,positive,1,0
peerlessly,positive,1,0
penetrating,positive,1,0
perceptive,positive,1,0
percolating,positive,1,0
Perdition,positive,1,0
perfected,positive,1,0
Perfectly,positive,1,0
perform,positive,1,0
Performances,positive,1,0
peril,positive,1,0
period-perfect,positive,1,0
persistently,positive,1,0
personal,positive,1,0
personality,positive,1,0
persuasive,positive,1,0
pervasive,positive,1,0
PG-13,positive,1,0
phenomenon,positive,1,0
philosophical,positive,1,0
piano,positive,1,0
picnic,positive,1,0
Pictures,positive,1,0
piercing,positive,1,0
pigeonhole-resisting,positive,1,0
pinnacle,positive,1,0
pitch-perfect,positive,1,0
pizazz,positive,1,0
plateau,positive,1,0
Playfully,positive,1,0
playwriting,positive,1,0
pleasantly,positive,1,0
pleaser,positive,1,0
pleases,positive,1,0
pleasingly,positive,1,0
pleasurable,positive,1,0
pleasurably,positive,1,0
pleasures,positive,1,0
pleasuring,positive,1,0
plentiful,positive,1,0
plotting,positive,1,0
plucks,positive,1,0
plus,positive,1,0
Plutonium,positive,1,0
poetic,positive,1,0
poetically,positive,1,0
poetry,positive,1,0
poise,positive,1,0
Polished,positive,1,0
popcorn,positive,1,0
pop-culture,positive,1,0
pops,positive,1,0
popular,positive,1,0
population,positive,1,0
Posey,positive,1,0
positive,positive,1,0
positively,positive,1,0
positives,positive,1,0
possibilities,positive,1,0
post-Tarantino,positive,1,0
potent,positive,1,0
potential,positive,1,0
Pow,positive,1,0
powerhouse,positive,1,0
power-lunchers,positive,1,0
practices,positive,1,0
Praise,positive,1,0
praised,positive,1,0
praises,positive,1,0
preachy-keen,positive,1,0
precious,positive,1,0
preciousness,positive,1,0
precise,positive,1,0
precisely,positive,1,0
precision,positive,1,0
preferable,positive,1,0
Prepare,positive,1,0
preschool,positive,1,0
prescribed,positive,1,0
preserving,positive,1,0
presume,positive,1,0
presumes,positive,1,0
prettiest,positive,1,0
Pretty,positive,1,0
prevail,positive,1,0
prevails,positive,1,0
prima,positive,1,0
prime,positive,1,0
princesses,positive,1,0
principled,positive,1,0
pristine,positive,1,0
pro-fat,positive,1,0
professional,positive,1,0
professionalism,positive,1,0
professionals,positive,1,0
proficiency,positive,1,0
profits,positive,1,0
profound,positive,1,0
profoundly,positive,1,0
profundity,positive,1,0
Program,positive,1,0
progress,positive,1,0
prominent,positive,1,0
promise,positive,1,0
Promises,positive,1,0
promising,positive,1,0
promisingly,positive,1,0
propels,positive,1,0
prophetic,positive,1,0
propulsive,positive,1,0
pros,positive,1,0
protagonists,positive,1,0
provides,positive,1,0
provocative,positive,1,0
Prurient,positive,1,0
psychological,positive,1,0
psychologically,positive,1,0
pubescent,positive,1,0
punchier,positive,1,0
Purdy,positive,1,0
Pure,positive,1,0
purest,positive,1,0
Purports,positive,1,0
purposefully,positive,1,0
purr,positive,1,0
push-the-limits,positive,1,0
Pyromania,positive,1,0
Python,positive,1,0
qualities,positive,1,0
quality,positive,1,0
quasi-documentary,positive,1,0
quick-witted,positive,1,0
quiver,positive,1,0
radiant,positive,1,0
Rae,positive,1,0
rah-rah,positive,1,0
Randolph,positive,1,0
rare,positive,1,0
rarity,positive,1,0
ratchets,positive,1,0
raucously,positive,1,0
ravishing,positive,1,0
real,positive,1,0
realistically,positive,1,0
reasonable,positive,1,0
reassures,positive,1,0
Reassuring,positive,1,0
rebirth,positive,1,0
recapitulation,positive,1,0
recapturing,positive,1,0
receive,positive,1,0
recharged,positive,1,0
recognise,positive,1,0
recognizable,positive,1,0
recognized,positive,1,0
recommend,positive,1,0
recommending,positive,1,0
recording,positive,1,0
recycling,positive,1,0
redeemable,positive,1,0
redeemed,positive,1,0
redemption,positive,1,0
redemptive,positive,1,0
rediscovers,positive,1,0
Reef,positive,1,0
refined,positive,1,0
reflect,positive,1,0
reflecting,positive,1,0
refresh,positive,1,0
refreshed,positive,1,0
refreshes,positive,1,0
refreshing,positive,1,0
refreshingly,positive,1,0
refused,positive,1,0
regal,positive,1,0
regard,positive,1,0
Reign,positive,1,0
reinvented,positive,1,0
reinvigorated,positive,1,0
rekindles,positive,1,0
relative,positive,1,0
relax,positive,1,0
releasing,positive,1,0
reliable,positive,1,0
remarkably,positive,1,0
remembrance,positive,1,0
Reminiscent,positive,1,0
renewal,positive,1,0
renown,positive,1,0
renowned,positive,1,0
renting,positive,1,0
repeating,positive,1,0
Resident,positive,1,0
resonance,positive,1,0
resonant,positive,1,0
resonates,positive,1,0
resoundingly,positive,1,0
resourceful,positive,1,0
respect,positive,1,0
respectable,positive,1,0
respectably,positive,1,0
respected,positive,1,0
respectful,positive,1,0
respects,positive,1,0
responsible,positive,1,0
